row id,Consignment_ID,Packet_ID,Part_ID,Total_Parts,total part_Weight (in kgs),Packet_Cost (in INR),Shipment_DateTime
332,CN_19519_10,1471555,78997,17,4.414669978,171.2727273,6/12/2023 9:29
333,CN_19519_11,7823331,64610,37,2.745112318,107.237382,6/11/2023 22:22
334,CN_19519_11,7823331,663,17,5.238833346,107.237382,6/11/2023 17:10
335,CN_19519_11,7823331,79298,27,6.808535852,107.237382,6/11/2023 17:48
336,CN_19519_11,7823331,60043,11,3.811677513,107.237382,6/12/2023 9:58
337,CN_19519_11,7823331,48217,26,8.772447964,107.237382,6/11/2023 23:13
338,CN_19519_11,5571353,28476,44,4.053016511,879.4612247,6/12/2023 1:30
339,CN_19519_11,5571353,87466,21,6.451209412,879.4612247,6/12/2023 3:31
340,CN_19519_11,5571353,55439,45,7.753383144,879.4612247,6/11/2023 20:20
341,CN_19519_11,5571353,974,26,1.615466608,879.4612247,6/12/2023 2:39
342,CN_19519_11,5571353,44288,33,8.182084472,879.4612247,6/11/2023 23:31
343,CN_19519_11,5571353,10511,35,1.136900744,879.4612247,6/11/2023 19:25
344,CN_19519_11,5571353,3632,34,6.221965681,879.4612247,6/11/2023 20:07
345,CN_19519_11,5571353,74374,21,8.895140649,879.4612247,6/11/2023 15:43
346,CN_19519_11,5571353,16648,37,2.772650774,879.4612247,6/12/2023 0:52
347,CN_19519_11,5571353,78590,22,4.055848612,879.4612247,6/12/2023 14:36
348,CN_19519_12,1967819,49305,17,8.592684729,256.1608418,6/12/2023 7:44
349,CN_19519_12,1967819,20316,49,9.305411732,256.1608418,6/12/2023 11:52
350,CN_19519_12,7053384,55938,28,7.009461462,331.3631559,6/12/2023 4:17
351,CN_19519_12,7053384,51497,32,5.746667933,331.3631559,6/12/2023 11:38
352,CN_19519_12,7053384,74354,26,7.507509599,331.3631559,6/12/2023 0:22
353,CN_19519_12,7053384,41570,23,3.970957472,331.3631559,6/11/2023 20:55
354,CN_19519_12,7053384,50749,19,4.567620464,331.3631559,6/11/2023 16:19
355,CN_19519_12,7053384,70619,12,9.547515943,331.3631559,6/11/2023 18:52
356,CN_19519_12,7053384,32569,22,8.302442391,331.3631559,6/12/2023 11:44
357,CN_19519_12,7053384,62717,44,2.755077351,331.3631559,6/12/2023 1:15
358,CN_19519_12,7053384,34046,14,6.067862922,331.3631559,6/12/2023 4:28
359,CN_19519_12,4028626,29163,31,5.25329273,309.25022,6/11/2023 19:25
360,CN_19519_12,4028626,85796,24,8.407063837,309.25022,6/12/2023 4:07
361,CN_19519_12,4028626,91449,31,2.034108524,309.25022,6/12/2023 14:40
362,CN_19519_12,4028626,70617,23,7.852678525,309.25022,6/11/2023 21:35
363,CN_19519_12,4028626,63040,28,6.084198912,309.25022,6/11/2023 17:03
364,CN_19519_12,4028626,35782,35,1.935613006,309.25022,6/12/2023 10:49
365,CN_19519_12,4028626,31417,13,3.040389454,309.25022,6/12/2023 0:32
366,CN_19519_12,4028626,58064,44,2.421969316,309.25022,6/12/2023 0:06
367,CN_19519_12,4028626,43550,30,7.674578564,309.25022,6/12/2023 7:21
368,CN_19518_1,599845,33415,20,2.492752817,376.5677547,6/12/2023 7:50
369,CN_19518_1,599845,16288,20,1.398585941,376.5677547,6/12/2023 13:04
370,CN_19518_1,599845,95749,38,9.504552214,376.5677547,6/12/2023 14:52
371,CN_19518_1,599845,63664,10,6.239643925,376.5677547,6/12/2023 13:41
372,CN_19518_1,599845,57709,48,3.172605096,376.5677547,6/12/2023 0:51
373,CN_19518_1,935394,44850,19,5.87945655,759.8474,6/12/2023 4:30
374,CN_19518_1,935394,67580,50,8.189926405,759.8474,6/12/2023 12:00
375,CN_19518_1,935394,1873,36,8.686252338,759.8474,6/12/2023 7:29
376,CN_19518_1,935394,27099,22,9.350652515,759.8474,6/11/2023 17:06
377,CN_19518_1,8384693,73517,25,6.925090704,157.8690759,6/11/2023 15:31
378,CN_19518_1,8384693,53510,30,9.870463977,157.8690759,6/12/2023 4:49
379,CN_19518_1,6558571,32675,19,2.990077621,667.3084768,6/12/2023 8:17
380,CN_19518_1,6558571,37135,48,1.944390099,667.3084768,6/12/2023 2:22
381,CN_19518_1,6558571,73492,18,4.888608321,667.3084768,6/11/2023 20:46
382,CN_19518_1,6558571,27949,49,7.107427876,667.3084768,6/11/2023 21:13
383,CN_19518_1,6558571,55547,13,2.644901223,667.3084768,6/12/2023 13:11
384,CN_19518_1,6558571,5097,21,2.565028823,667.3084768,6/12/2023 2:44
385,CN_19518_1,6558571,73284,43,3.614667111,667.3084768,6/12/2023 4:51
386,CN_19518_1,6558571,60400,20,5.153774168,667.3084768,6/11/2023 23:17
387,CN_19518_1,6558571,43480,14,7.038311876,667.3084768,6/12/2023 5:31
388,CN_19518_2,3016262,56571,13,1.588797173,426.4252531,6/12/2023 12:36
389,CN_19518_2,3016262,20230,12,8.693191143,426.4252531,6/12/2023 1:24
390,CN_19518_2,3016262,66149,34,9.170213299,426.4252531,6/12/2023 12:46
391,CN_19518_2,3016262,44195,49,8.875184875,426.4252531,6/12/2023 5:48
392,CN_19518_2,3016262,42842,42,9.027503657,426.4252531,6/12/2023 12:05
393,CN_19518_2,3016262,16576,33,7.863837628,426.4252531,6/12/2023 0:52
394,CN_19518_2,3016262,62025,26,7.466328954,426.4252531,6/11/2023 19:34
395,CN_19518_2,6225149,25356,29,2.090441767,450.5314184,6/12/2023 6:37
396,CN_19518_2,6225149,14130,49,4.399501212,450.5314184,6/12/2023 0:55
397,CN_19518_2,6225149,45512,46,4.329682256,450.5314184,6/11/2023 19:41
398,CN_19518_2,6225149,28856,31,7.543221508,450.5314184,6/12/2023 0:39
399,CN_19518_2,6225149,18101,26,9.486963972,450.5314184,6/12/2023 8:55
400,CN_19518_2,6225149,67941,20,9.380369355,450.5314184,6/12/2023 6:04
401,CN_19518_2,6225149,69241,40,7.15424667,450.5314184,6/11/2023 21:00
402,CN_19518_2,6225149,61198,48,4.405501834,450.5314184,6/11/2023 23:58
403,CN_19518_2,6225149,988,18,7.70779282,450.5314184,6/11/2023 18:57
404,CN_19518_3,5895373,39907,22,2.071862734,547.5418655,6/11/2023 16:34
405,CN_19518_3,5895373,11181,27,7.383494268,547.5418655,6/11/2023 23:41
406,CN_19518_3,5895373,70827,17,6.042455787,547.5418655,6/11/2023 22:13
407,CN_19518_3,5895373,52577,30,9.180648207,547.5418655,6/12/2023 5:55
408,CN_19518_3,5895373,28528,42,6.668464506,547.5418655,6/11/2023 20:46
409,CN_19518_3,5895373,43462,26,6.382703931,547.5418655,6/11/2023 21:00
410,CN_19518_3,5895373,48303,32,6.976788866,547.5418655,6/11/2023 23:24
411,CN_19518_3,5895373,9042,50,1.843788184,547.5418655,6/11/2023 21:19
412,CN_19518_3,5895373,78856,17,4.472625242,547.5418655,6/11/2023 18:43
413,CN_19518_3,4762790,70787,43,2.701059891,132.4701991,6/11/2023 21:31
414,CN_19518_3,4762790,43944,12,2.981843981,132.4701991,6/12/2023 9:08
415,CN_19518_3,4762790,90831,26,1.698539609,132.4701991,6/12/2023 3:25
416,CN_19518_3,4762790,64658,44,8.504521764,132.4701991,6/12/2023 14:43
417,CN_19518_3,4762790,14987,14,2.715498314,132.4701991,6/12/2023 10:14
418,CN_19518_3,4762790,74524,30,8.325608846,132.4701991,6/12/2023 8:37
419,CN_19518_3,8987412,24860,27,2.651521617,875.7529806,6/11/2023 23:36
420,CN_19518_3,8987412,32485,46,8.4865415,875.7529806,6/11/2023 15:49
421,CN_19518_3,8987412,42131,24,2.717617982,875.7529806,6/12/2023 14:38
422,CN_19518_3,3417812,21650,36,8.564134106,465.2596951,6/11/2023 18:32
423,CN_19518_3,3417812,25163,38,7.336941631,465.2596951,6/12/2023 5:18
424,CN_19518_3,3417812,79336,44,5.005700654,465.2596951,6/12/2023 4:32
425,CN_19518_3,3417812,89468,37,5.899940613,465.2596951,6/12/2023 14:41
426,CN_19518_3,3417812,7432,13,6.71013959,465.2596951,6/12/2023 3:30
427,CN_19518_3,3417812,5717,20,9.648704076,465.2596951,6/12/2023 12:01
428,CN_19518_3,3417812,2173,34,8.122171804,465.2596951,6/12/2023 6:19
429,CN_19518_3,3417812,27988,28,6.085364616,465.2596951,6/11/2023 18:45
430,CN_19518_3,6271328,96315,40,4.597696443,880.1179145,6/12/2023 1:51
431,CN_19518_3,6271328,61781,37,5.277809946,880.1179145,6/12/2023 11:03
432,CN_19518_3,6271328,3493,21,2.628659233,880.1179145,6/12/2023 3:38
433,CN_19518_3,6271328,80225,50,2.351134534,880.1179145,6/12/2023 2:48
434,CN_19518_3,6271328,8314,32,3.214030747,880.1179145,6/12/2023 13:05
435,CN_19518_3,6271328,43540,19,9.815715862,880.1179145,6/12/2023 11:54
436,CN_19518_4,4886887,60393,37,7.336649827,321.7140905,6/12/2023 5:15
437,CN_19518_4,4886887,63137,42,2.946473397,321.7140905,6/12/2023 1:10
438,CN_19518_4,4886887,26577,49,5.74838961,321.7140905,6/11/2023 23:19
439,CN_19518_4,4886887,21811,32,3.789898626,321.7140905,6/12/2023 9:59
440,CN_19518_4,4886887,83084,41,8.144073426,321.7140905,6/11/2023 19:19
441,CN_19518_4,8797674,71676,28,7.090348191,623.8560024,6/12/2023 10:30
442,CN_19518_4,8797674,70577,24,5.599987063,623.8560024,6/12/2023 10:17
443,CN_19518_4,8797674,40053,46,1.144826284,623.8560024,6/11/2023 16:21
444,CN_19518_4,8797674,49023,14,1.143824812,623.8560024,6/11/2023 18:57
445,CN_19518_4,8797674,22262,43,6.752981008,623.8560024,6/12/2023 12:21
446,CN_19518_4,8797674,36157,28,4.341379038,623.8560024,6/11/2023 17:39
447,CN_19518_4,2328010,86830,17,1.392380604,819.1416263,6/12/2023 0:52
448,CN_19518_4,2328010,68395,25,6.639049369,819.1416263,6/11/2023 19:17
449,CN_19518_4,2328010,53733,35,8.863683888,819.1416263,6/12/2023 13:39
450,CN_19518_4,2328010,46804,20,6.139411973,819.1416263,6/12/2023 14:06
451,CN_19518_4,2328010,32616,38,8.341915397,819.1416263,6/12/2023 3:10
452,CN_19518_5,1935796,39374,50,7.723031507,664.3363721,6/12/2023 3:47
453,CN_19518_5,1935796,24755,39,8.230069089,664.3363721,6/12/2023 3:16
454,CN_19518_5,1935796,81938,31,6.955516358,664.3363721,6/12/2023 13:04
455,CN_19518_5,1935796,28488,18,4.133169776,664.3363721,6/12/2023 8:07
456,CN_19518_5,1935796,84121,28,2.661284112,664.3363721,6/12/2023 9:58
457,CN_19518_5,1935796,30677,27,2.310834679,664.3363721,6/12/2023 7:48
458,CN_19518_5,1935796,60719,12,8.796600631,664.3363721,6/12/2023 9:10
459,CN_19518_5,1935796,10870,40,2.078719766,664.3363721,6/12/2023 10:46
460,CN_19518_5,6292460,85830,49,9.286889203,447.1218165,6/12/2023 3:01
461,CN_19518_5,6292460,98874,43,7.970519151,447.1218165,6/12/2023 10:31
462,CN_19518_5,6292460,99207,26,1.603023019,447.1218165,6/12/2023 14:47
463,CN_19518_5,6292460,55503,26,5.519595796,447.1218165,6/12/2023 10:23
464,CN_19518_5,6292460,35153,30,8.404433923,447.1218165,6/12/2023 9:22
465,CN_19518_5,8213430,8259,28,6.471397274,199.3319572,6/11/2023 16:43
466,CN_19518_5,8213430,85403,23,8.59923426,199.3319572,6/12/2023 5:14
467,CN_19518_5,8213430,50366,31,8.308359654,199.3319572,6/11/2023 19:41
468,CN_19518_5,8213430,60056,46,8.290864764,199.3319572,6/12/2023 3:45
469,CN_19518_5,8213430,42752,22,4.744629826,199.3319572,6/11/2023 20:18
470,CN_19518_5,8213430,24080,32,7.086306664,199.3319572,6/11/2023 21:48
471,CN_19518_5,8213430,13561,14,9.119498971,199.3319572,6/12/2023 13:16
472,CN_19518_5,8213430,2618,48,1.948508497,199.3319572,6/12/2023 11:13
473,CN_19518_5,8213430,78252,19,7.230705836,199.3319572,6/11/2023 22:47
474,CN_19518_5,8213430,19604,27,4.443662447,199.3319572,6/11/2023 17:39
475,CN_19518_5,1999138,15835,21,3.014354449,481.2865385,6/11/2023 16:10
476,CN_19518_5,1999138,74412,16,4.89924407,481.2865385,6/11/2023 18:43
477,CN_19518_5,6069834,65210,28,2.156595175,856.837568,6/12/2023 11:10
478,CN_19518_5,6069834,42632,43,7.709564375,856.837568,6/12/2023 7:11
479,CN_19518_5,6069834,23082,48,3.217919791,856.837568,6/11/2023 16:41
480,CN_19518_5,6069834,23185,40,4.292878507,856.837568,6/12/2023 1:01
481,CN_19518_5,6069834,66726,29,1.702113939,856.837568,6/12/2023 9:24
482,CN_19518_5,6069834,24256,50,5.884123662,856.837568,6/12/2023 11:29
483,CN_19518_6,4467313,23947,41,6.584173937,531.051283,6/12/2023 8:29
484,CN_19518_6,4467313,29156,31,9.731250596,531.051283,6/11/2023 18:14
485,CN_19518_6,4467313,46415,43,1.575781388,531.051283,6/12/2023 12:52
486,CN_19518_6,4467313,23556,50,6.536046596,531.051283,6/12/2023 13:48
487,CN_19518_6,4467313,26921,25,5.022552075,531.051283,6/12/2023 1:44
488,CN_19518_6,4467313,66390,22,9.42637133,531.051283,6/12/2023 14:01
489,CN_19518_6,4467313,90824,19,3.302504679,531.051283,6/12/2023 7:54
490,CN_19518_6,4467313,77902,47,6.167004548,531.051283,6/12/2023 14:14
491,CN_19518_6,4467313,31635,28,9.918876806,531.051283,6/11/2023 19:15
492,CN_19518_6,6205164,98024,19,9.149481068,810.6449309,6/12/2023 4:03
493,CN_19518_6,6205164,63819,11,7.350173031,810.6449309,6/11/2023 19:49
494,CN_19518_6,9623503,31322,45,7.056902948,543.5864437,6/12/2023 0:48
495,CN_19518_6,9623503,11524,47,6.213854249,543.5864437,6/11/2023 21:42
496,CN_19518_6,9623503,42434,33,9.963148944,543.5864437,6/11/2023 19:02
497,CN_19518_6,9623503,9023,40,5.696634042,543.5864437,6/12/2023 10:48
498,CN_19518_6,9623503,97950,21,8.570952722,543.5864437,6/11/2023 16:50
499,CN_19518_6,9623503,9856,50,6.088047349,543.5864437,6/12/2023 13:15
500,CN_19518_6,9623503,40322,47,4.541418538,543.5864437,6/12/2023 5:25
501,CN_19518_7,7533678,16802,48,8.474422748,236.1086621,6/11/2023 17:56
502,CN_19518_7,7533678,61853,30,6.581654771,236.1086621,6/11/2023 23:51
503,CN_19518_8,6040516,47770,25,4.245116516,567.2467259,6/12/2023 0:16
504,CN_19518_8,6040516,89436,23,5.367724115,567.2467259,6/12/2023 5:30
505,CN_19518_8,6040516,88923,27,8.768343386,567.2467259,6/12/2023 4:10
506,CN_19518_8,6040516,32674,30,7.190859362,567.2467259,6/12/2023 12:51
507,CN_19518_8,6040516,36918,22,2.763289655,567.2467259,6/12/2023 10:03
508,CN_19518_8,6040516,75437,24,8.010375599,567.2467259,6/11/2023 16:31
509,CN_19518_8,6040516,94190,33,8.82003171,567.2467259,6/12/2023 3:21
510,CN_19518_8,6040516,61637,13,4.044497463,567.2467259,6/12/2023 12:10
511,CN_19518_8,6040516,97224,31,8.165106944,567.2467259,6/12/2023 5:25
512,CN_19518_8,6040516,61496,40,6.509021961,567.2467259,6/11/2023 17:22
513,CN_19518_8,5382240,75410,15,5.05164359,228.3774741,6/12/2023 14:18
514,CN_19518_8,5382240,63327,33,2.781028639,228.3774741,6/12/2023 10:35
515,CN_19518_8,7944542,69435,30,1.038499515,248.042539,6/12/2023 12:00
516,CN_19518_8,7944542,76146,24,7.338009336,248.042539,6/12/2023 7:38
517,CN_19518_8,7944542,32572,17,7.097912048,248.042539,6/11/2023 22:22
518,CN_19518_8,7944542,2360,40,8.745273599,248.042539,6/12/2023 8:46
519,CN_19518_8,7944542,33602,17,2.422445199,248.042539,6/12/2023 4:38
520,CN_19518_8,7944542,56050,38,2.072044102,248.042539,6/12/2023 8:30
521,CN_19518_8,7944542,59827,13,8.898658928,248.042539,6/12/2023 14:01
522,CN_19518_8,5477183,96878,15,1.536739214,646.8975839,6/11/2023 16:32
523,CN_19518_8,5477183,65174,20,3.584198134,646.8975839,6/11/2023 19:47
524,CN_19518_8,5477183,59011,14,8.365716362,646.8975839,6/11/2023 18:46
525,CN_19518_8,5477183,14715,14,1.143019674,646.8975839,6/11/2023 17:41
526,CN_19518_8,5477183,92024,38,7.986118684,646.8975839,6/12/2023 1:35
527,CN_19518_9,7466622,22342,35,5.534481519,450.5094033,6/12/2023 7:38
528,CN_19518_9,7466622,97451,31,1.041459636,450.5094033,6/11/2023 22:24
529,CN_19518_9,7466622,66500,21,5.831686302,450.5094033,6/12/2023 11:36
530,CN_19518_9,7466622,60445,19,2.342984214,450.5094033,6/12/2023 1:13
531,CN_19518_9,7466622,48104,48,5.599781991,450.5094033,6/12/2023 2:04
532,CN_19518_9,7466622,12930,39,1.087722928,450.5094033,6/12/2023 8:12
533,CN_19518_9,7466622,15215,17,5.578736772,450.5094033,6/12/2023 5:42
534,CN_19518_9,2886249,7284,10,7.909334319,586.5377603,6/12/2023 5:17
535,CN_19518_9,2886249,6624,13,7.644240608,586.5377603,6/11/2023 18:14
536,CN_19518_9,2886249,21904,30,2.721934665,586.5377603,6/12/2023 15:08
537,CN_19518_9,2886249,68002,27,9.130910853,586.5377603,6/12/2023 11:25
538,CN_19518_9,2411455,91630,46,3.746772074,903.8766684,6/11/2023 20:25
539,CN_19518_9,2411455,16873,13,4.423049784,903.8766684,6/12/2023 1:02
540,CN_19518_9,2411455,77057,42,3.388596479,903.8766684,6/12/2023 2:13
541,CN_19518_9,2411455,24029,35,4.640240749,903.8766684,6/11/2023 19:33
542,CN_19518_9,8372959,5019,30,1.987072475,430.6138137,6/12/2023 6:43
543,CN_19518_9,8372959,59811,31,8.697066633,430.6138137,6/11/2023 19:29
544,CN_19518_9,8372959,53059,14,1.916431597,430.6138137,6/11/2023 19:23
545,CN_19518_9,8372959,67530,46,7.811917844,430.6138137,6/11/2023 18:27
546,CN_19518_9,8372959,14539,22,6.214512968,430.6138137,6/11/2023 16:49
547,CN_19518_9,8372959,74043,40,8.455445396,430.6138137,6/11/2023 15:38
548,CN_19518_9,8372959,5072,50,4.042871007,430.6138137,6/12/2023 9:22
549,CN_19518_9,8372959,17935,23,1.388976378,430.6138137,6/12/2023 11:23
550,CN_19518_9,4590529,52745,20,7.207696724,344.2488728,6/12/2023 5:48
551,CN_19518_9,4590529,61563,45,6.640623958,344.2488728,6/11/2023 19:41
552,CN_19518_9,4590529,39156,45,3.075675835,344.2488728,6/12/2023 5:24
553,CN_19518_10,5015506,39930,25,7.338848143,382.7075124,6/11/2023 23:07
554,CN_19518_10,5015506,27743,46,3.646457,382.7075124,6/12/2023 12:02
555,CN_19518_10,5015506,543,46,1.318505389,382.7075124,6/12/2023 9:14
556,CN_19518_10,5015506,62141,18,7.609463773,382.7075124,6/12/2023 8:31
557,CN_19518_10,5015506,78747,37,7.03449636,382.7075124,6/11/2023 21:22
558,CN_19518_10,5015506,43979,14,4.927625858,382.7075124,6/12/2023 12:32
559,CN_19518_10,5015506,97027,14,3.166054167,382.7075124,6/11/2023 20:47
560,CN_19518_10,5015506,44334,23,8.797938234,382.7075124,6/12/2023 3:32
561,CN_19518_10,5015506,4547,27,2.704361728,382.7075124,6/12/2023 8:18
562,CN_19518_10,4994178,96486,15,9.791232459,624.4471807,6/12/2023 11:40
563,CN_19518_10,4994178,38048,38,2.817968,624.4471807,6/12/2023 7:13
564,CN_19518_10,4994178,47290,21,8.147878544,624.4471807,6/12/2023 8:50
565,CN_19518_10,9729646,40441,28,9.039602869,595.4905692,6/12/2023 6:21
566,CN_19518_10,9729646,47010,49,3.723608645,595.4905692,6/12/2023 4:00
567,CN_19518_10,9729646,97755,27,9.681744245,595.4905692,6/12/2023 11:35
568,CN_19518_10,9729646,27578,33,4.278566866,595.4905692,6/11/2023 15:27
569,CN_19518_10,9729646,22928,39,7.418776412,595.4905692,6/12/2023 3:32
570,CN_19518_10,9729646,96465,50,4.203997579,595.4905692,6/12/2023 1:21
571,CN_19518_10,9729646,38897,47,8.804148003,595.4905692,6/11/2023 19:28
572,CN_19518_10,9729646,21719,35,9.325352091,595.4905692,6/12/2023 0:09
573,CN_19518_10,9729646,37470,30,3.588915195,595.4905692,6/12/2023 3:53
574,CN_19518_10,5697207,84999,30,8.465242053,681.1125271,6/11/2023 22:07
575,CN_19518_10,5697207,25179,47,3.362389972,681.1125271,6/12/2023 9:59
576,CN_19518_10,5697207,75195,27,1.124965264,681.1125271,6/11/2023 20:01
577,CN_19518_10,5697207,986,47,3.766265108,681.1125271,6/12/2023 0:52
578,CN_19518_10,5697207,62120,38,2.075417809,681.1125271,6/12/2023 12:03
579,CN_19518_10,5697207,39239,13,5.070979675,681.1125271,6/12/2023 4:33
580,CN_19518_10,5697207,77470,42,7.561810564,681.1125271,6/12/2023 10:52
581,CN_19518_10,5697207,79482,42,7.660140372,681.1125271,6/12/2023 1:45
582,CN_19518_11,4896158,96951,23,8.893104944,323.3429093,6/12/2023 1:16
583,CN_19518_11,4896158,93106,45,5.517078358,323.3429093,6/11/2023 20:33
584,CN_19518_11,4896158,94643,10,8.437348527,323.3429093,6/12/2023 5:47
585,CN_19518_11,5002831,88916,50,4.606226372,661.4560643,6/12/2023 10:06
586,CN_19518_11,5002831,11552,30,4.681492495,661.4560643,6/11/2023 17:31
587,CN_19518_11,5002831,14130,48,9.442417801,661.4560643,6/12/2023 0:19
588,CN_19518_11,5002831,84514,44,5.935430208,661.4560643,6/12/2023 7:44
589,CN_19518_11,5002831,53039,13,1.804386846,661.4560643,6/11/2023 20:17
590,CN_19518_11,5002831,58826,27,3.756712127,661.4560643,6/11/2023 17:22
591,CN_19518_11,5002831,60642,42,6.230480663,661.4560643,6/11/2023 21:46
592,CN_19517_1,6510086,61005,23,9.467297953,728.2781131,6/12/2023 5:01
593,CN_19517_1,6510086,33767,45,2.301950144,728.2781131,6/12/2023 14:02
594,CN_19517_1,6510086,24482,21,1.673501177,728.2781131,6/11/2023 19:30
595,CN_19517_1,6510086,3154,40,1.124260457,728.2781131,6/12/2023 0:45
596,CN_19517_1,6510086,98794,43,4.230168299,728.2781131,6/12/2023 8:30
597,CN_19517_1,6510086,41322,11,2.303402083,728.2781131,6/12/2023 3:12
598,CN_19517_1,6510086,34148,29,9.999472208,728.2781131,6/11/2023 16:39
599,CN_19517_1,6510086,62706,25,7.073049249,728.2781131,6/12/2023 13:05
600,CN_19517_1,6510086,76014,10,8.226911603,728.2781131,6/12/2023 6:25
601,CN_19517_1,6510086,90016,49,7.359925165,728.2781131,6/12/2023 1:42
602,CN_19517_2,2055187,89475,27,5.33113254,936.3777159,6/11/2023 17:04
603,CN_19517_2,2055187,90649,27,6.198821406,936.3777159,6/12/2023 13:47
604,CN_19517_2,2055187,3550,13,3.796249338,936.3777159,6/12/2023 4:49
605,CN_19517_2,2055187,20644,17,4.039263091,936.3777159,6/11/2023 23:18
606,CN_19517_2,2055187,55329,43,5.777816837,936.3777159,6/12/2023 6:19
607,CN_19517_2,2055187,56432,41,8.208541952,936.3777159,6/12/2023 14:18
608,CN_19517_2,2055187,78553,36,8.495257236,936.3777159,6/12/2023 8:55
609,CN_19517_2,2055187,33140,34,3.788389617,936.3777159,6/12/2023 6:47
610,CN_19517_2,91975,5264,39,8.352904201,624.7016184,6/11/2023 21:11
611,CN_19517_2,91975,86602,19,4.348705896,624.7016184,6/12/2023 2:29
612,CN_19517_2,91975,20230,21,3.573849845,624.7016184,6/11/2023 17:51
613,CN_19517_2,91975,9411,15,5.885520712,624.7016184,6/12/2023 2:24
614,CN_19517_2,91975,18402,47,4.186472281,624.7016184,6/12/2023 14:57
615,CN_19517_2,91975,10330,29,2.162247,624.7016184,6/11/2023 19:46
616,CN_19517_2,91975,27014,17,1.0970213,624.7016184,6/12/2023 7:14
617,CN_19517_2,91975,36854,25,3.53580288,624.7016184,6/11/2023 17:12
618,CN_19517_2,91975,18118,32,6.478461136,624.7016184,6/12/2023 5:37
619,CN_19517_2,91975,67140,36,6.279241664,624.7016184,6/12/2023 10:11
620,CN_19517_3,9673748,98150,23,6.247193397,751.2687557,6/12/2023 8:12
621,CN_19517_3,9673748,18059,48,5.679639061,751.2687557,6/11/2023 17:19
622,CN_19517_3,2569376,92161,46,4.622550407,445.5038515,6/12/2023 4:29
623,CN_19517_3,2569376,5168,22,1.213176616,445.5038515,6/12/2023 7:13
